AnimalID,MomID,DadID,BGroup,DoB,Sex,Matril,Pedigree,SiblingNo,UniCode
0O9,98T,49Z,F,9/8/2012,m,Q1050,8,4,A-339
8P9,59A,96B,F,9/8/2012,f,Q1050,7,13,D-899
0Q0,86Z,16R,KK,9/8/2012,f,Q1053,10,5,A-350
I1398T,98T,,F,9/8/2012,m,Q1050,8,5,I-180
I138B0,8B0,,F,9/8/2012,m,Q1021,9,4,I-163
I138A3,8A3,,R,9/8/2012,f,Q1083,7,4,I-161
I1386Z,86Z,,KK,9/8/2012,f,Q1053,10,6,I-156
I1359A,59A,,F,9/8/2012,f,Q1050,7,14,I-089
I134C1,4C1,,F,9/8/2012,f,Q1050,8,5,I-060
I132C3,2C3,,KK,9/8/2012,m,Q1053,9,4,I-003
I130A2,0A2,,R,9/8/2012,m,Q1012,10,6,H-954
4O2,52Z,1A0,V,9/9/2012,m,Q1071,11,5,C-123
I136C3,6C3,67Z,OO,9/9/2012,f,Q1021,8,3,E-860
7O5,85T,91P,V,9/9/2012,m,Q1048,7,5,D-449
1Q4,90T,1C6,V,9/9/2012,f,Q1071,9,5,A-794
I1399J,99J,,V,9/9/2012,u,Q1071,10,5,I-181
I1352Z,52Z,,V,9/9/2012,m,Q1071,11,6,I-079
I1390T,90T,,V,9/9/2012,f,Q1071,9,6,I-168
I1385T,85T,,V,9/9/2012,m,Q1048,7,6,I-154
3P0,0A9,35V,F,9/10/2012,m,Q1053,8,4,B-679
0P0,6A4,3A6,R,9/10/2012,m,Q1012,10,4,A-340
5O7,0G5,60T,F,9/10/2012,m,Q1050,8,1,C-577
I130G5,0G5,,F,9/10/2012,m,Q1050,8,2,H-967
I133F8,3F8,,R,9/10/2012,m,Q1012,10,1,I-043
I136A4,6A4,,R,9/10/2012,m,Q1012,10,5,I-114
I130A9,0A9,,F,9/10/2012,m,Q1053,8,5,H-956
1P2,55J,7A2,KK,9/11/2012,m,Q1056,8,9,A-782
5O4,2A8,6A8,F,9/11/2012,f,Q1021,10,4,C-574
7P7,64P,9D1,F,9/11/2012,f,Q1050,8,8,D-461
5P5,60R,97Z,KK,9/11/2012,f,Q1053,10,5,C-585
0P2,77V,94Z,R,9/11/2012,f,Q1012,9,4,A-342
I1364P,64P,,F,9/11/2012,f,Q1050,8,9,I-110
I1377V,77V,,R,9/11/2012,f,Q1012,9,5,I-133
I1355J,55J,,KK,9/11/2012,m,Q1056,8,10,I-083
I1360R,60R,,KK,9/11/2012,f,Q1053,10,6,I-102
I132A8,2A8,,F,9/11/2012,f,Q1021,10,5,H-999
0O4,9.00E+08,4C3,V,9/12/2012,m,Q1071,8,1,A-334
9P4,2C0,8B5,HH,9/12/2012,m,Q1046,8,3,E-337
9O7,76J,27N,KK,9/12/2012,f,Q1053,9,10,E-330
I13V72,V72,9A2,HH,9/12/2012,m,Q1053,7,16,E-866
7O0,90P,33T,MM,9/12/2012,f,Q1021,8,7,D-444
7O2,2.00E+01,42T,MM,9/12/2012,m,Q1021,10,3,D-446
I139E8,9.00E+08,,V,9/12/2012,m,Q1071,8,2,I-188
I1390P,90P,,MM,9/12/2012,f,Q1021,8,8,I-167
I1376J,76J,,KK,9/12/2012,f,Q1053,9,11,I-129
I132E1,2.00E+01,,MM,9/12/2012,m,Q1021,10,4,I-009
I132C0,2C0,,HH,9/12/2012,m,Q1046,8,4,I-002
5O6,34N,43P,F,9/13/2012,m,Q1021,7,8,C-576
3P6,7A6,11Z,R,9/13/2012,m,Q1012,8,3,B-685
6O2,62V,8C0,F,9/13/2012,f,Q1053,9,5,D-012
8P0,55V,94H,F,9/13/2012,f,Q1021,7,5,D-890
8P5,4C9,18I,V,9/13/2012,m,Q1071,10,3,D-895
0P8,4F5,02R,R,9/13/2012,m,Q1012,9,2,A-348
2O9,96A,94Z,R,9/13/2012,f,Q1012,7,15,B-220
I137A6,7A6,,R,9/13/2012,m,Q1012,8,4,I-136
I1362V,62V,,F,9/13/2012,f,Q1053,9,6,I-107
I1334N,34N,,F,9/13/2012,m,Q1021,7,9,I-020
I1396A,96A,,R,9/13/2012,f,Q1012,7,16,I-177
I1355V,55V,,F,9/13/2012,f,Q1021,7,6,I-085
I134F5,4F5,,R,9/13/2012,m,Q1012,9,3,I-068
I134C9,4C9,,V,9/13/2012,m,Q1071,10,4,I-064
4P7,37V,0C7,KK,9/14/2012,f,Q1056,8,5,C-138
6O8,2D4,72T,S,9/14/2012,m,Q1083,8,2,D-018
5P7,0C6,67Z,F,9/14/2012,f,Q1021,8,3,C-587
3P3,7A8,44T,R,9/14/2012,m,Q1012,8,4,B-682
6P3,03J,9D1,F,9/14/2012,m,Q1053,8,11,D-023
0Q7,3A9,30V,HH,9/14/2012,f,Q1056,7,5,A-357
I133A9,3A9,,HH,9/14/2012,f,Q1056,7,6,I-031
I132D4,2D4,,S,9/14/2012,m,Q1083,8,3,I-008
I1390D,90D,,F,9/14/2012,m,Q1021,7,14,I-166
I1337V,37V,,KK,9/14/2012,f,Q1056,8,6,I-026
I137A8,7A8,,R,9/14/2012,m,Q1012,8,5,I-137
I1303J,03J,,F,9/14/2012,m,Q1053,8,12,H-950
I130C6,0C6,,F,9/14/2012,f,Q1021,8,4,H-960
8P6,16Z,1.00E+05,R,9/15/2012,m,Q1012,9,6,D-896
0P6,4A5,30Z,R,9/15/2012,m,Q1012,8,5,A-346
8P7,3A7,6C9,R,9/15/2012,m,Q1012,9,5,D-897
8O1,81I,2D7,S,9/15/2012,m,Q1083,8,7,D-881
I1329Z,29Z,67Z,OO,9/15/2012,m,Q1050,7,5,E-857
I134A5,4A5,,R,9/15/2012,m,Q1012,8,6,I-057
I133A7,3A7,,R,9/15/2012,m,Q1012,9,6,I-030
I1316Z,16Z,,R,9/15/2012,m,Q1012,9,7,H-978
I1381I,81I,,S,9/15/2012,m,Q1083,8,8,I-149
9P6,7.00E+00,2F8,HH,9/16/2012,m,Q1053,8,1,E-339
I137E0,7.00E+00,,HH,9/16/2012,m,Q1053,8,2,I-140
0O5,45Z,97V,V,9/17/2012,f,Q1071,10,4,A-335
2P3,4B2,3.00E+09,R,9/17/2012,f,Q1066,7,3,B-224
5O9,64D,25R,F,9/17/2012,f,Q1050,7,12,C-579
6P6,14Z,1A6,R,9/17/2012,f,Q1066,7,6,D-026
I1345Z,45Z,,V,9/17/2012,f,Q1071,10,5,I-052
I134B2,4B2,,R,9/17/2012,f,Q1066,7,4,I-059
I1314Z,14Z,,R,9/17/2012,f,Q1066,7,7,H-974
I1364D,64D,,F,9/17/2012,f,Q1050,7,13,I-109
3O3,93O,16R,KK,9/18/2012,m,Q1056,7,9,B-672
9P1,78I,73V,V,9/18/2012,f,Q1071,10,10,E-334
I1382V,82V,72T,S,9/18/2012,f,Q1083,9,5,E-864
4P0,34Z,1C2,MM,9/18/2012,m,Q1021,8,3,C-131
1Q0,43F,25R,F,9/18/2012,m,Q1050,7,13,A-790
I1334Z,34Z,,MM,9/18/2012,m,Q1021,8,4,I-021
I1343F,43F,,F,9/18/2012,m,Q1050,7,14,I-048
I1393O,93O,,KK,9/18/2012,m,Q1056,7,10,I-172
I1378I,78I,,V,9/18/2012,f,Q1071,10,11,I-134
7O6,0F0,17T,V,9/19/2012,f,Q1071,10,2,D-450
8P1,82L,25R,F,9/19/2012,m,Q1012,9,9,D-891
I1340V,40V,,R,9/19/2012,u,Q1012,8,4,I-046
I130F0,0F0,,V,9/19/2012,f,Q1071,10,3,H-963
I1382L,82L,,F,9/19/2012,m,Q1012,9,10,I-151
0Q8,8.00E+02,76Z,HH,9/21/2012,f,Q1056,7,2,A-358
5O0,31L,61R,V,9/21/2012,f,Q1071,9,8,C-570
6O1,50S,49Z,F,9/21/2012,f,Q1021,9,6,D-011
1O0,2.00E+04,61R,V,9/21/2012,m,Q1071,10,3,A-770
I132E4,2.00E+04,,V,9/21/2012,m,Q1071,10,4,I-010
I1331L,31L,,V,9/21/2012,f,Q1071,9,9,I-017
I138E2,8.00E+02,,HH,9/21/2012,f,Q1056,7,3,I-164
I1350S,50S,,F,9/21/2012,f,Q1021,9,7,I-074
I133H0,3H0,X80,V,9/22/2012,f,Q1071,12,1,E-858
7P9,52P,1B1,NN,9/22/2012,f,Q1050,7,7,D-463
8P3,6C0,0B8,F,9/22/2012,f,Q1050,8,3,D-893
I136C0,6C0,,F,9/22/2012,f,Q1050,8,4,I-117
I1352P,52P,,NN,9/22/2012,f,Q1050,7,8,I-078
6P5,35N,41N,OO,9/23/2012,m,Q1050,5,9,D-025
3O7,0B6,69I,KK,9/23/2012,m,Q1053,9,4,B-676
9P2,30J,97V,V,9/23/2012,f,Q1071,9,11,E-335
4P1,43J,35V,F,9/23/2012,m,Q1050,7,11,C-132
I1335N,35N,,OO,9/23/2012,m,Q1050,5,10,I-022
I130B6,0B6,,KK,9/23/2012,m,Q1053,9,5,H-958
I1330J,30J,,V,9/23/2012,f,Q1071,9,12,I-016
I1343J,43J,,F,9/23/2012,m,Q1050,7,12,I-049
I137C4,7C4,97V,V,9/24/2012,f,Q1071,10,3,E-861
3O0,77D,94Z,R,9/24/2012,f,Q1012,9,12,B-669
4O7,47Z,1A0,V,9/24/2012,m,Q1071,10,4,C-128
8P8,5C0,6A8,F,9/24/2012,f,Q1050,8,4,D-898
0Q3,73C,76Z,HH,9/24/2012,f,Q1056,6,14,A-353
I135C0,5C0,,F,9/24/2012,f,Q1050,8,5,I-093
I1373C,73C,,HH,9/24/2012,f,Q1056,6,15,I-125
I1377D,77D,,R,9/24/2012,f,Q1012,9,13,I-131
I1347Z,47Z,,V,9/24/2012,m,Q1071,10,5,I-053
6P1,89K,11Z,R,9/25/2012,f,Q1012,9,11,D-021
0P7,36D,88V,S,9/25/2012,m,Q1083,7,12,A-347
2P1,87F,3A6,R,9/25/2012,m,Q1012,8,11,B-222
I1387F,87F,,R,9/25/2012,m,Q1012,8,12,I-157
I1336D,36D,,S,9/25/2012,m,Q1083,7,13,I-023
I1389K,89K,,R,9/25/2012,f,Q1012,9,12,I-160
3P4,65Z,30V,HH,9/26/2012,m,Q1056,7,4,B-683
I1365Z,65Z,,HH,9/26/2012,m,Q1056,7,5,I-111
I1336O,36O,,HH,9/26/2012,f,Q1053,7,8,I-024
1Q3,39Z,2C9,HH,9/27/2012,f,Q1053,9,5,A-793
2O0,1C7,7B3,KK,9/27/2012,m,Q1056,8,3,B-211
I131C7,1C7,,KK,9/27/2012,m,Q1056,8,4,H-983
I1339Z,39Z,,HH,9/27/2012,f,Q1053,9,6,I-028
6O0,73B,12Z,F,9/28/2012,f,Q1050,7,16,D-010
3O9,6D8,31S,R,9/28/2012,m,Q1012,10,2,B-678
I1373B,73B,,F,9/28/2012,f,Q1050,7,17,I-124
I136D8,6D8,,R,9/28/2012,m,Q1012,10,3,I-121
0P5,97R,48L,S,9/29/2012,f,Q1083,8,7,A-345
2P8,7A9,72T,S,9/29/2012,m,Q1083,7,4,B-229
I1397R,97R,,S,9/29/2012,f,Q1083,8,8,I-178
I137A9,7A9,,S,9/29/2012,m,Q1083,7,5,I-138
0Q6,7G6,2C6,S,9/30/2012,f,Q1083,7,1,A-356
1P1,5F7,02R,R,9/30/2012,m,Q1012,10,1,A-781
0O6,82A,67Z,F,9/30/2012,m,Q1050,7,14,A-336
I137G6,7G6,,S,9/30/2012,f,Q1083,7,2,I-144
I135F7,5F7,,R,9/30/2012,m,Q1012,10,2,I-098
I1382A,82A,,F,9/30/2012,m,Q1050,7,15,I-150
4O9,98J,97V,V,10/1/2012,f,Q1048,6,7,C-130
4O3,5.00E+08,4C3,V,10/1/2012,m,Q1071,11,2,C-124
3P1,80S,9A9,HH,10/1/2012,m,Q1056,7,3,B-680
I131G2,1G2,8D3,V,10/1/2012,f,Q1071,9,1,E-856
0Q4,55R,43N,HH,10/1/2012,m,Q1056,7,7,A-354
7P1,9D4,67Z,F,10/1/2012,f,Q1050,8,2,D-455
3O5,5C4,5B2,R,10/1/2012,f,Q1012,10,3,B-674
I1355R,55R,,HH,10/1/2012,m,Q1056,7,8,I-084
I135C4,5C4,,R,10/1/2012,f,Q1012,10,4,I-095
I135E8,5.00E+08,,V,10/1/2012,m,Q1071,11,3,I-097
I1380S,80S,,HH,10/1/2012,m,Q1056,7,4,I-146
I139D4,9D4,,F,10/1/2012,f,Q1050,8,3,I-186
I1398J,98J,,V,10/1/2012,f,Q1048,6,8,I-179
9P8,2.00E+09,64S,HH,10/2/2012,f,Q1053,8,3,E-341
1P6,4.00E+00,5B2,R,10/2/2012,f,Q1012,10,2,A-786
0P1,53E,6A1,KK,10/2/2012,m,Q1056,6,11,A-341
1Q7,1G4,1D4,V,10/2/2012,f,Q1048,8,1,A-797
1P7,2B1,30L,S,10/2/2012,m,Q1083,9,3,A-787
1O5,51V,69I,KK,10/2/2012,m,Q1056,8,5,A-775
I131G4,1G4,,V,10/2/2012,f,Q1048,8,2,H-989
I1351V,51V,,KK,10/2/2012,m,Q1056,8,6,I-076
I134E0,4.00E+00,,R,10/2/2012,f,Q1012,10,3,I-067
I132E9,2.00E+09,,HH,10/2/2012,f,Q1053,8,4,I-012
I1314E,14E,,V,10/2/2012,f,Q1071,9,8,H-973
I1353E,53E,,KK,10/2/2012,m,Q1056,6,12,I-080
I136A3,6A3,,R,10/2/2012,f,Q1083,9,5,I-113
I132B1,2B1,,S,10/2/2012,m,Q1083,9,4,I-000
6P4,0I5,04Z,F,10/3/2012,f,Q1021,8,1,D-024
4P8,74K,88V,S,10/3/2012,m,Q1083,6,10,C-139
2O6,0F6,17K,R,10/3/2012,f,Q1012,9,2,B-217
9O2,7F0,36T,KK,10/3/2012,m,Q1056,8,2,E-325
I137F0,7F0,,KK,10/3/2012,m,Q1056,8,3,I-141
I130I5,0I5,,F,10/3/2012,f,Q1021,8,2,H-968
I130F6,0F6,,R,10/3/2012,f,Q1012,9,3,H-964
I1374K,74K,,S,10/3/2012,m,Q1083,6,11,I-126
1O1,40L,25R,F,10/4/2012,m,Q1021,7,9,A-771
I130B4,0B4,44T,R,10/4/2012,m,Q1012,9,4,E-853
4P9,4A9,36S,S,10/4/2012,f,Q1083,6,5,C-140
I134A9,4A9,,S,10/4/2012,f,Q1083,6,6,I-058
I1340L,40L,,F,10/4/2012,m,Q1021,7,10,I-045
1O9,83Z,27J,KK,10/5/2012,f,Q1056,7,4,A-779
3P5,3F7,6B8,KK,10/5/2012,m,Q1056,7,2,B-684
I1383Z,83Z,,KK,10/5/2012,f,Q1056,7,5,I-153
I133F7,3F7,,KK,10/5/2012,m,Q1056,7,3,I-042
0O1,29B,49Z,F,10/7/2012,m,Q1053,7,17,A-331
I1329B,29B,,F,10/7/2012,m,Q1053,7,18,H-997
1O7,21H,97Z,KK,10/8/2012,f,Q1053,9,12,A-777
9P7,93I,11Z,R,10/8/2012,f,Q1012,8,12,E-340
8O8,20S,43N,HH,10/8/2012,m,Q1046,8,7,D-888
1Q2,2A7,49Z,F,10/8/2012,f,Q1021,8,5,A-792
I13V78,V78,53N,KK,10/8/2012,f,Q1053,8,17,E-867
4P6,44V,6A9,KK,10/8/2012,f,Q1056,7,4,C-137
6O4,63V,8A7,F,10/8/2012,f,Q1021,9,4,D-014
I1320S,20S,,HH,10/8/2012,m,Q1046,8,8,H-990
I1321H,21H,,KK,10/8/2012,f,Q1053,9,13,H-991
I1393I,93I,,R,10/8/2012,f,Q1012,8,13,I-171
I132A7,2A7,,F,10/8/2012,f,Q1021,8,6,H-998
I1363V,63V,,F,10/8/2012,f,Q1021,9,5,I-108
I1344V,44V,,KK,10/8/2012,f,Q1056,7,5,I-051
6O3,68V,41N,OO,10/9/2012,m,Q1050,5,4,D-013
1P0,5H4,03N,KK,10/9/2012,f,Q1053,10,1,A-780
0Q2,94S,64S,HH,10/9/2012,m,Q1056,8,6,A-352
0O0,50I,25R,F,10/9/2012,m,Q1021,7,11,A-330
4O8,3D9,4C3,V,10/9/2012,m,Q1071,9,2,C-129
4O5,4C5,1C6,V,10/9/2012,m,Q1071,9,3,C-126
7O3,24V,16R,KK,10/9/2012,m,Q1053,9,4,D-447
I1394S,94S,,HH,10/9/2012,m,Q1056,8,7,I-175
I1368V,68V,,OO,10/9/2012,m,Q1050,5,5,I-112
I1393Z,93Z,,F,10/9/2012,m,Q1053,9,3,I-174
I133D9,3D9,,V,10/9/2012,m,Q1071,9,3,I-036
I1324V,24V,,KK,10/9/2012,f,Q1053,9,5,H-993
I134C5,4C5,,V,10/9/2012,m,Q1071,9,4,I-063
I1350I,50I,,F,10/9/2012,m,Q1021,7,12,I-073
I135H4,5H4,,KK,10/9/2012,f,Q1053,10,2,I-099
3P2,2.00E+08,2C9,HH,10/10/2012,m,Q1048,6,3,B-681
I132E8,2.00E+08,,HH,10/10/2012,m,Q1048,6,4,I-011
6P7,7H8,04Z,F,10/11/2012,f,Q1021,9,1,D-027
0O2,79Z,8A7,F,10/11/2012,f,Q1021,7,3,A-332
5P6,5B6,2C9,HH,10/11/2012,f,Q1046,8,5,C-586
I135B6,5B6,,HH,10/11/2012,f,Q1046,8,6,I-092
I137H8,7H8,,F,10/11/2012,f,Q1021,9,2,I-145
I1379Z,79Z,,F,10/11/2012,f,Q1021,7,4,I-135
9P3,2G2,8D3,V,10/12/2012,f,Q1071,9,1,E-336
I132G2,2G2,,V,10/12/2012,f,Q1071,9,2,I-014
2P9,42L,60T,F,10/13/2012,m,Q1021,7,5,B-230
6P8,1A3,12Z,F,10/13/2012,m,Q1021,8,4,D-028
I132G3,2G3,,V,10/13/2012,m,Q1071,11,1,I-015
I1342L,42L,,F,10/13/2012,m,Q1021,7,6,I-047
I131A3,1A3,,F,10/13/2012,m,Q1021,8,5,H-979
1O6,07L,1A6,R,10/14/2012,f,Q1066,7,10,A-776
I1307L,07L,,R,10/14/2012,f,Q1066,7,11,H-952
7O7,15E,12E,V,10/15/2012,m,Q1071,9,13,D-451
1Q1,87K,41N,F,10/15/2012,f,Q1021,7,8,A-791
8O0,13B,61R,V,10/15/2012,m,Q1071,9,15,D-880
I1313B,13B,,V,10/15/2012,m,Q1071,9,16,H-971
I1315E,15E,,V,10/15/2012,m,Q1071,9,14,H-975
I1387K,87K,,F,10/15/2012,f,Q1021,7,9,I-158
0O3,1B0,1A0,V,10/16/2012,f,Q1071,11,4,A-333
I131B0,1B0,,V,10/16/2012,f,Q1071,11,5,H-980
8P2,0A4,12Z,F,10/17/2012,f,Q1050,8,5,D-892
I130A4,0A4,,F,10/17/2012,f,Q1050,8,6,H-955
9O0,81B,19T,HH,10/21/2012,m,Q1056,6,16,E-323
2P0,4D5,5B2,R,10/21/2012,f,Q1012,10,2,B-221
2P6,60P,35V,F,10/21/2012,m,Q1050,9,8,B-227
9O6,4H3,72T,S,10/21/2012,f,Q1083,8,1,E-329
I1381B,81B,,HH,10/21/2012,m,Q1056,6,17,I-147
I134H3,4H3,,S,10/21/2012,f,Q1083,8,2,I-071
I134D5,4D5,,R,10/21/2012,f,Q1012,10,3,I-065
I1360P,60P,,F,10/21/2012,m,Q1050,9,9,I-101
0Q1,48V,80B,HH,10/22/2012,m,Q1046,8,5,A-351
I1348V,48V,,HH,10/22/2012,m,Q1046,8,6,I-055
I134C4,4C4,,V,10/23/2012,u,Q1071,10,4,I-062
5P3,70T,99V,S,10/24/2012,m,Q1083,7,3,C-583
I1370T,70T,,S,10/24/2012,m,Q1083,7,4,I-123
I135C2,5C2,,R,10/26/2012,f,Q1012,9,2,I-094
I1356E,56E,,F,10/26/2012,m,Q1050,7,8,I-086
7P6,03Z,3A6,HH,10/27/2012,m,Q1056,7,5,D-460
0P4,6C2,16R,KK,10/27/2012,f,Q1056,7,2,A-344
6O7,25P,44T,KK,10/27/2012,f,Q1056,8,7,D-017
8O6,91A,5B2,R,10/27/2012,m,Q1012,9,16,D-886
I1303Z,03Z,,HH,10/27/2012,m,Q1056,7,6,H-951
I1391A,91A,,R,10/27/2012,m,Q1012,9,17,I-169
I136C2,6C2,,KK,10/27/2012,f,Q1056,7,3,I-118
I1325P,25P,,KK,10/27/2012,f,Q1056,8,8,H-994
2O2,10C,11Z,R,10/29/2012,m,Q1083,6,12,B-213
I1310C,10C,,R,10/29/2012,m,Q1083,6,13,H-970
4O4,1G1,4C3,V,11/4/2012,f,Q1071,11,1,C-125
6P2,57H,43P,F,11/4/2012,m,Q1021,6,10,D-022
I1357H,57H,,F,11/4/2012,m,Q1021,6,11,I-087
I131G1,1G1,,V,11/4/2012,f,Q1071,11,2,H-988
4P4,2D1,07D,S,11/6/2012,f,Q1083,9,3,C-135
9O5,95V,44T,R,11/6/2012,m,Q1012,8,4,E-328
I1395V,95V,,R,11/6/2012,m,Q1012,8,5,I-176
I132D1,2D1,,S,11/6/2012,f,Q1083,9,4,I-007
0Q9,21N,43N,HH,11/12/2012,m,Q1046,7,9,A-359
I1321N,21N,,HH,11/12/2012,m,Q1046,7,10,H-992
2O3,28I,44T,R,11/25/2012,m,Q1012,8,12,B-214
I1328I,28I,,R,11/25/2012,m,Q1012,8,13,H-996
5P4,9C5,53N,KK,11/26/2012,m,Q1056,9,2,C-584
I139C5,9C5,,KK,11/26/2012,m,Q1056,9,3,I-184
7O8,51Z,1C6,V,12/1/2012,m,Q1071,10,5,D-452
I1351Z,51Z,,V,12/1/2012,m,Q1071,10,6,I-077
4O0,31V,11Z,R,12/7/2012,f,Q1012,9,5,C-121
I1331V,31V,,R,12/7/2012,f,Q1012,9,6,I-018
0Q5,2C4,43P,KK,12/29/2012,f,Q1056,7,3,A-355
I132C4,2C4,,KK,12/29/2012,f,Q1056,7,4,I-004
I1319A,19A,97Z,KK,1/1/2013,M,Q1056,7,15,E-854
7P5,16S,34P,HH,2/10/2013,m,Q1048,6,6,D-459
I1316S,16S,,HH,2/10/2013,m,Q1048,6,7,H-977
2S5,3A2,27J,KK,7/1/2013,m,Q1056,7,4,B-256
9Q3,28G,0B8,MM,7/3/2013,f,Q1021,7,6,E-346
0R0,9C2,9D1,F,7/4/2013,f,Q1053,9,2,A-360
6R6,2A5,9D1,MM,7/9/2013,f,Q1050,8,5,D-046
3S0,2H3,04Z,F,7/11/2013,f,Q1021,9,1,B-709
4R9,8F0,8D6,R,7/11/2013,f,Q1066,8,2,C-160
6R5,2A2,46Z,MM,7/17/2013,m,Q1050,7,4,D-045
6Q5,29Z,8A7,MM,7/20/2013,m,Q1050,7,6,D-035
5Q9,5D9,6B2,MM,7/20/2013,m,Q1050,7,2,C-599
6R7,8F3,9.00E+05,F,7/21/2013,f,Q1050,7,2,D-047
5R6,78T,6A9,MM,7/21/2013,m,Q1050,6,9,C-606
1R4,36O,07D,HH,7/21/2013,f,Q1053,7,9,A-804
1R7,6D9,6B8,KK,7/22/2013,m,Q1056,8,2,A-807
5R4,2F3,3A6,S,7/24/2013,m,Q1083,8,2,C-604
7R5,9H7,04I,F,7/25/2013,f,Q1021,8,1,D-479
7R8,28J,9D1,F,7/25/2013,m,Q1050,5,10,D-482
3S1,7J8,43V,F,7/26/2013,f,Q1053,9,1,B-710
3R4,22H,19T,HH,7/27/2013,f,Q1046,7,9,B-703
0S5,40Z,73V,V,7/27/2013,f,Q1071,10,3,A-375
4S7,1G6,61R,V,7/27/2013,f,Q1071,12,1,C-168
0R8,5G9,9D1,MM,7/28/2013,m,Q1050,7,1,A-368
1R5,5B4,8C2,HH,7/28/2013,f,Q1056,7,3,A-805
0R3,93O,73Z,KK,7/30/2013,m,Q1056,7,11,A-363
4R8,3D1,8B3,S,7/30/2013,m,Q1083,8,4,C-159
3R2,2F0,1D5,R,8/1/2013,f,Q1066,7,2,B-701
1S5,9H9,6B8,KK,8/5/2013,m,Q1056,8,1,A-815
7Q1,3G2,97Z,S,8/5/2013,m,Q1083,8,1,D-465
5Q0,4F8,8D8,R,8/5/2013,m,Q1012,9,2,C-590
5R5,0I6,88T,F,8/5/2013,m,Q1050,8,1,C-605
4Q6,7.00E+03,19T,HH,8/5/2013,f,Q1046,9,3,C-147
1R1,6D6,6B8,KK,8/5/2013,f,Q1056,6,2,A-801
2Q6,3F8,7B3,R,8/7/2013,f,Q1012,10,2,B-237
0R1,93Z,96Z,F,8/7/2013,m,Q1053,9,4,A-361
5Q5,54N,94Z,R,8/8/2013,f,Q1083,6,11,C-595
7R7,9A4,4G6,F,8/9/2013,f,Q1050,6,7,D-481
9Q1,21K,76Z,MM,8/9/2013,f,Q1021,7,9,E-344
4R2,3H6,8D8,R,8/9/2013,m,Q1012,9,1,C-153
I144H7,4H7,8B3,S,8/11/2013,m,Q1083,7,2,E-875
7R4,4C2,9D1,F,8/11/2013,m,Q1053,9,6,D-478
I140J5,0J5,5D1,KK,8/11/2013,m,Q1056,9,1,E-870
7Q5,4I3,9C8,S,8/11/2013,m,Q1083,8,1,D-469
2S7,1H6,5B0,MM,8/11/2013,f,Q1050,7,1,B-258
5Q3,2J5,37N,R,8/12/2013,m,Q1066,8,1,C-593
2R0,2F2,61D,KK,8/12/2013,m,Q1056,7,3,B-241
0R6,6C5,6A1,MM,8/12/2013,f,Q1021,9,6,A-366
5Q7,7I8,8C3,KK,8/13/2013,f,Q1056,7,1,C-597
0S3,53Z,1A0,V,8/13/2013,m,Q1071,10,7,A-373
9Q0,1.00E+00,76Z,MM,8/13/2013,f,Q1021,8,4,E-343
5Q6,15O,11Z,R,8/13/2013,f,Q1012,9,8,C-596
3R3,77S,43N,HH,8/13/2013,f,Q1046,8,9,B-702
3S9,00J,6B2,F,8/14/2013,m,Q1053,8,10,B-718
I1462R,62R,80T,KK,8/14/2013,m,Q1053,9,9,E-878
8R2,3.00E+02,9D1,F,8/14/2013,m,Q1050,10,4,D-912
0R7,49V,6A9,KK,8/15/2013,f,Q1056,8,7,A-367
4R3,74T,0C7,KK,8/16/2013,m,Q1053,9,8,C-154
5R7,82L,0B8,F,8/16/2013,f,Q1012,9,11,C-607
9Q9,8H1,0.00E+00,MM,8/16/2013,f,Q1050,8,1,E-352
2R5,85V,5B2,R,8/16/2013,f,Q1012,9,5,B-246
1S8,2C3,27N,KK,8/17/2013,m,Q1053,9,5,A-818
6Q2,43J,7B2,F,8/17/2013,f,Q1050,7,13,D-032
3R0,24V,51J,KK,8/17/2013,f,Q1053,9,6,B-699
2S9,0A9,9D1,F,8/17/2013,f,Q1053,8,6,B-260
5Q1,4A0,1A6,R,8/17/2013,m,Q1012,8,6,C-591
1R9,4H1,02R,R,8/18/2013,m,Q1012,9,3,A-809
8R8,90T,6.00E+06,V,8/18/2013,f,Q1071,9,7,D-918
6R1,43F,7B2,F,8/19/2013,m,Q1050,7,15,D-041
3Q3,3F5,6F1,KK,8/19/2013,f,Q1056,8,3,B-692
3R7,6H6,9C6,HH,8/19/2013,m,Q1046,9,1,B-706
4S6,0G5,43P,F,8/19/2013,m,Q1050,8,3,C-167
5Q2,4D8,16R,KK,8/19/2013,f,Q1053,10,4,C-592
8Q0,0I7,2C6,S,8/19/2013,m,Q1083,7,3,D-900
2Q2,9I5,9C6,HH,8/19/2013,f,Q1048,7,1,B-233
2Q9,2C8,74Z,R,8/19/2013,m,Q1066,7,6,B-240
2Q0,8H7,2C9,HH,8/19/2013,f,Q1048,7,1,B-231
8R1,7B7,9.00E+05,F,8/19/2013,m,Q1021,9,3,D-911
8Q8,0C8,8C2,MM,8/20/2013,m,Q1050,8,4,D-908
5R8,2.00E+08,36V,HH,8/20/2013,m,Q1048,6,5,C-608
4Q0,6B4,36V,HH,8/20/2013,f,Q1056,7,6,C-141
7Q6,5A1,97Z,S,8/20/2013,f,Q1083,6,6,D-470
6R0,35N,5.00E+01,F,8/20/2013,m,Q1050,5,11,D-040
1R8,3D4,8B5,S,8/20/2013,m,Q1083,9,3,A-808
3S7,55V,56K,F,8/20/2013,m,Q1021,7,7,B-716
